SUBS,SCANS,CONDITION,TRIAL_INFO,ALT_DELAY,ALT_UNTIL,ALT_PERCEPT,TIME
S10,scan7,Rival,Trial 2,0.266552313212742,4.06462413518966,3,77.6554051310989
S10,scan7,Rival,Trial 2,1.69925926339783,0.266552313212742,1,77.9219574443116
S10,scan7,Rival,Trial 2,0.216533944956609,1.69925926339783,3,79.6212167077094
S10,scan7,Rival,Trial 2,4.31475788123862,0.216533944956609,2,79.837750652666
S10,scan7,Rival,Trial 2,1.16611748141258,4.31475788123862,3,84.1525085339047
S10,scan7,Rival,Trial 2,1.71589405916166,1.16611748141258,2,85.3186260153172
S10,scan7,Rival,Trial 2,0.483113077219969,1.71589405916166,3,87.0345200744789
S10,scan7,Rival,Trial 2,0.699692279325973,0.483113077219969,1,87.5176331516989
S10,scan7,Rival,Trial 2,0.149954533328128,0.699692279325973,3,88.2173254310248
S10,scan7,Rival,Trial 2,0.0832653312081675,0.149954533328128,1,88.367279964353
S10,scan7,Rival,Trial 2,1.14954749835488,0.0832653312081675,3,88.4505452955611
S10,scan7,Rival,Trial 2,3.29847257123402,1.14954749835488,2,89.600092793916
S10,scan7,Rival,Trial 2,0.266541138609682,3.29847257123402,3,92.89856536515
S10,scan7,Rival,Trial 2,2.26608409728033,0.266541138609682,1,93.1651065037597
S10,scan7,Rival,Trial 2,0.332762404159439,2.26608409728033,3,95.43119060104
S10,scan7,Rival,Trial 2,3.16524362733253,0.332762404159439,2,95.7639530051995
S10,scan7,Rival,Trial 2,0.316538833847517,3.16524362733253,3,98.929196632532
S10,scan7,Rival,Trial 2,0.982897267669614,0.316538833847517,1,99.2457354663795
S10,scan7,Rival,Trial 2,0.699665180909506,0.982897267669614,3,100.228632734049
S10,scan7,Rival,Trial 2,3.18194463262807,0.699665180909506,2,100.928297914959
S10,scan7,Rival,Trial 2,0.682984848632259,3.18194463262807,3,104.110242547587
S10,scan7,Rival,Trial 2,1.332778048607,0.682984848632259,1,104.793227396219
S10,scan7,Rival,Trial 2,0.349784958702003,1.332778048607,3,106.126005444826
S10,scan7,Rival,Trial 2,NaN,0.349784958702003,2,106.475790403528
S10,scan7,Rival,Trial 3,4.198124063254,NaN,2,120.672496839682
S10,scan7,Rival,Trial 3,0.249857733315366,4.198124063254,3,124.870620902936
S10,scan7,Rival,Trial 3,2.33229726124409,0.249857733315366,1,125.120478636251
S10,scan7,Rival,Trial 3,0.566435119546441,2.33229726124409,3,127.452775897495
S10,scan7,Rival,Trial 3,2.29906566337377,0.566435119546441,2,128.019211017042
S10,scan7,Rival,Trial 3,0.14993497776959,2.29906566337377,3,130.318276680415
S10,scan7,Rival,Trial 3,2.26565080198816,0.14993497776959,1,130.468211658185
S10,scan7,Rival,Trial 3,0.516308078260408,2.26565080198816,3,132.733862460173
S10,scan7,Rival,Trial 3,1.81587715757269,0.516308078260408,2,133.250170538433
S10,scan7,Rival,Trial 3,0.199919822211086,1.81587715757269,3,135.066047696006
S10,scan7,Rival,Trial 3,2.3988953903372,0.199919822211086,1,135.265967518217
S10,scan7,Rival,Trial 3,0.166610281474277,2.3988953903372,3,137.664862908554
S10,scan7,Rival,Trial 3,4.09814599341553,0.166610281474277,2,137.831473190029
S10,scan7,Rival,Trial 3,0.299860177759911,4.09814599341553,3,141.929619183444
S10,scan7,Rival,Trial 3,4.08154276590903,0.299860177759911,1,142.229479361204
S10,scan7,Rival,Trial 3,0.149910114274462,4.08154276590903,3,146.311022127113
S10,scan7,Rival,Trial 3,0.832949439105505,0.149910114274462,2,146.460932241388
S10,scan7,Rival,Trial 3,0.599751365047268,0.832949439105505,3,147.293881680493
S10,scan7,Rival,Trial 3,0.799637663445537,0.599751365047268,1,147.89363304554
S10,scan7,Rival,Trial 3,0.299873587286129,0.799637663445537,3,148.693270708986
S10,scan7,Rival,Trial 3,2.73206985804063,0.299873587286129,2,148.993144296272
S10,scan7,Rival,Trial 3,0.2332765756546,2.73206985804063,3,151.725214154313
S10,scan7,Rival,Trial 3,2.01576457343072,0.2332765756546,1,151.958490729967
S10,scan7,Rival,Trial 3,0.266501468760907,2.01576457343072,3,153.974255303398
S10,scan7,Rival,Trial 3,1.53272552796625,0.266501468760907,2,154.240756772159
S10,scan7,Rival,Trial 3,0.466381062396977,1.53272552796625,3,155.773482300125
S10,scan7,Rival,Trial 3,0.666396986209293,0.466381062396977,1,156.239863362522
S10,scan7,Rival,Trial 3,0.299858222204421,0.666396986209293,3,156.906260348731
S10,scan7,Rival,Trial 3,2.41557348769129,0.299858222204421,2,157.206118570936
S10,scan7,Rival,Trial 3,0.216555456070637,2.41557348769129,3,159.621692058627
S10,scan7,Rival,Trial 3,0.599989663491215,0.216555456070637,1,159.838247514698
S10,scan7,Rival,Trial 3,0.166364440172401,0.599989663491215,3,160.438237178189
S10,scan7,Rival,Trial 3,NaN,0.166364440172401,2,160.604601618361
S10,scan7,Rival,Trial 4,2.53219864535822,NaN,2,174.680394871414
S10,scan7,Rival,Trial 4,0.266547843371882,2.53219864535822,3,177.212593516772
S10,scan7,Rival,Trial 4,1.33273167399784,0.266547843371882,1,177.479141360144
S10,scan7,Rival,Trial 4,0.299886996810528,1.33273167399784,3,178.811873034142
S10,scan7,Rival,Trial 4,3.76498437650662,0.299886996810528,2,179.111760030952
S10,scan7,Rival,Trial 4,0.149904247606173,3.76498437650662,3,182.876744407459
S10,scan7,Rival,Trial 4,1.64926184752585,0.149904247606173,1,183.026648655065
S10,scan7,Rival,Trial 4,0.199902780939738,1.64926184752585,3,184.675910502591
S10,scan7,Rival,Trial 4,2.74878203794106,0.199902780939738,2,184.875813283531
S10,scan7,Rival,Trial 4,0.59973320631434,2.74878203794106,3,187.624595321472
S10,scan7,Rival,Trial 4,0.999541282482824,0.59973320631434,2,188.224328527786
S10,scan7,Rival,Trial 4,1.16639796398704,0.999541282482824,3,189.223869810269
S10,scan7,Rival,Trial 4,1.24918502211767,1.16639796398704,1,190.390267774256
S10,scan7,Rival,Trial 4,0.250038761909309,1.24918502211767,3,191.639452796374
S10,scan7,Rival,Trial 4,2.78196530564674,0.250038761909309,2,191.889491558283
S10,scan7,Rival,Trial 4,0.433105324838834,2.78196530564674,3,194.67145686393
S10,scan7,Rival,Trial 4,1.19948987930002,0.433105324838834,1,195.104562188769
S10,scan7,Rival,Trial 4,0.333185083580247,1.19948987930002,3,196.304052068069
S10,scan7,Rival,Trial 4,2.79872330142462,0.333185083580247,2,196.637237151649
S10,scan7,Rival,Trial 4,0.599723987266771,2.79872330142462,3,199.435960453073
S10,scan7,Rival,Trial 4,1.58266232160713,0.599723987266771,1,200.03568444034
S10,scan7,Rival,Trial 4,0.16657787512122,1.58266232160713,3,201.618346761947
S10,scan7,Rival,Trial 4,3.2486436125273,0.16657787512122,2,201.784924637069
S10,scan7,Rival,Trial 4,1.19932728880303,3.2486436125273,3,205.033568249596
S10,scan7,Rival,Trial 4,1.31610218617061,1.19932728880303,1,206.232895538399
S10,scan7,Rival,Trial 4,0.333212181996714,1.31610218617061,3,207.54899772457
S10,scan7,Rival,Trial 4,2.64878999984467,0.333212181996714,2,207.882209906566
S10,scan7,Rival,Trial 4,0.899619644396807,2.64878999984467,1,210.530999906411
S10,scan7,Rival,Trial 4,0.416480586220132,0.899619644396807,3,211.430619550808
S10,scan7,Rival,Trial 4,2.16566435119603,0.416480586220132,2,211.847100137028
S10,scan7,Rival,Trial 4,0.18323697564847,2.16566435119603,3,214.012764488224
S10,scan7,Rival,Trial 4,NaN,0.18323697564847,1,214.196001463872
S10,scan7,Rival,Trial 5,1.7658931512251,NaN,2,228.542659360337
S10,scan7,Rival,Trial 5,1.54931953642154,1.7658931512251,3,230.308552511562
S10,scan7,Rival,Trial 5,1.83250888031762,1.54931953642154,2,231.857872047984
S10,scan7,Rival,Trial 5,1.73252410571695,1.83250888031762,3,233.690380928301
S10,scan7,Rival,Trial 5,3.46511106858634,1.73252410571695,1,235.422905034018
S10,scan7,Rival,Trial 5,0.216573335437715,3.46511106858634,3,238.888016102605
S10,scan7,Rival,Trial 5,2.34896921256768,0.216573335437715,2,239.104589438042
S10,scan7,Rival,Trial 5,0.966203246502118,2.34896921256768,3,241.45355865061
S10,scan7,Rival,Trial 5,0.649708831708267,0.966203246502118,1,242.419761897112
S10,scan7,Rival,Trial 5,0.149963193647636,0.649708831708267,3,243.06947072882
S10,scan7,Rival,Trial 5,4.1814367468487,0.149963193647636,2,243.219433922468
S10,scan7,Rival,Trial 5,0.166632910048065,4.1814367468487,3,247.400870669317
S10,scan7,Rival,Trial 5,1.33270373748564,0.166632910048065,1,247.567503579365
S10,scan7,Rival,Trial 5,0.266532478290173,1.33270373748564,3,248.90020731685
S10,scan7,Rival,Trial 5,1.31608877664621,0.266532478290173,2,249.166739795141
S10,scan7,Rival,Trial 5,0.166592122741349,1.31608877664621,3,250.482828571787
S10,scan7,Rival,Trial 5,1.11621504967843,0.166592122741349,1,250.649420694528
S10,scan7,Rival,Trial 5,0.216502097333432,1.11621504967843,3,251.765635744207
S10,scan7,Rival,Trial 5,2.4322454390167,0.216502097333432,2,251.98213784154
S10,scan7,Rival,Trial 5,1.06618997665828,2.4322454390167,3,254.414383280557
S10,scan7,Rival,Trial 5,2.19915911100361,1.06618997665828,2,255.480573257215
S10,scan7,Rival,Trial 5,0.183245635967978,2.19915911100361,3,257.679732368219
S10,scan7,Rival,Trial 5,2.38211755963493,0.183245635967978,1,257.862978004187
S10,scan7,Rival,Trial 5,0.166645481478554,2.38211755963493,3,260.245095563822
S10,scan7,Rival,Trial 5,4.88109131188503,0.166645481478554,2,260.4117410453
S10,scan7,Rival,Trial 5,0.133285375653941,4.88109131188503,3,265.292832357185
S10,scan7,Rival,Trial 5,1.48269402954975,0.133285375653941,1,265.426117732839
S10,scan7,Rival,Trial 5,0.183250664538718,1.48269402954975,3,266.908811762389
S10,scan7,Rival,Trial 5,NaN,0.183250664538718,2,267.092062426928
S10,scan8,Relay Smooth,Trial 1,3.74826660930376,NaN,2,12.5379937841265
S10,scan8,Relay Smooth,Trial 1,0.116589398930955,3.74826660930376,3,16.2862603934302
S10,scan8,Relay Smooth,Trial 1,4.58127136270195,0.116589398930955,1,16.4028497923612
S10,scan8,Relay Smooth,Trial 1,0.116706452914514,4.58127136270195,3,20.9841211550632
S10,scan8,Relay Smooth,Trial 1,5.61419118910453,0.116706452914514,2,21.1008276079777
S10,scan8,Relay Smooth,Trial 1,0.199817015849476,5.61419118910453,3,26.7150187970822
S10,scan8,Relay Smooth,Trial 1,6.74697091390044,0.199817015849476,1,26.9148358129317
S10,scan8,Relay Smooth,Trial 1,0.216583951312714,6.74697091390044,3,33.6618067268321
S10,scan8,Relay Smooth,Trial 1,5.9973287107714,0.216583951312714,2,33.8783906781448
S10,scan8,Relay Smooth,Trial 1,0.102702159074397,5.9973287107714,3,39.8757193889162
S10,scan8,Relay Smooth,Trial 1,6.144481770727,0.102702159074397,1,39.9784215479906
S10,scan8,Relay Smooth,Trial 1,0.183259604224077,6.144481770727,3,46.1229033187176
S10,scan8,Relay Smooth,Trial 1,NaN,0.183259604224077,2,46.3061629229417
S10,scan8,Relay Smooth,Trial 2,0.0332531089843542,NaN,2,66.7129281794183
S10,scan8,Relay Smooth,Trial 2,0.150002025397043,0.0332531089843542,3,66.7461812884027
S10,scan8,Relay Smooth,Trial 2,3.34844372678708,0.150002025397043,1,66.8961833137997
S10,scan8,Relay Smooth,Trial 2,0.116621805285831,3.34844372678708,3,70.2446270405868
S10,scan8,Relay Smooth,Trial 2,3.48177072784347,0.116621805285831,2,70.3612488458726
S10,scan8,Relay Smooth,Trial 2,0.100011314287258,3.48177072784347,3,73.8430195737161
S10,scan8,Relay Smooth,Trial 2,8.37952924184538,0.100011314287258,1,73.9430308880033
S10,scan8,Relay Smooth,Trial 2,0.0999582349140837,8.37952924184538,3,82.3225601298487
S10,scan8,Relay Smooth,Trial 2,5.11435056690243,0.0999582349140837,2,82.4225183647628
S10,scan8,Relay Smooth,Trial 2,0.0669241481809877,5.11435056690243,3,87.5368689316652
S10,scan8,Relay Smooth,Trial 2,8.14607163759683,0.0669241481809877,1,87.6037930798462
S10,scan8,Relay Smooth,Trial 2,0.13329124232223,8.14607163759683,3,95.749864717443
S10,scan8,Relay Smooth,Trial 2,6.53039478481151,0.13329124232223,2,95.8831559597653
S10,scan8,Relay Smooth,Trial 2,0.0666143322687276,6.53039478481151,3,102.413550744577
S10,scan8,Relay Smooth,Trial 2,NaN,0.0666143322687276,1,102.480165076846
S10,scan8,Relay Smooth,Trial 3,0.416702960850671,NaN,2,120.837706429169
S10,scan8,Relay Smooth,Trial 3,0.0497247555213107,0.416702960850671,3,121.254409390019
S10,scan8,Relay Smooth,Trial 3,5.44763231081015,0.0497247555213107,1,121.304134145541
S10,scan8,Relay Smooth,Trial 3,0.0999180063390668,5.44763231081015,3,126.751766456351
S10,scan8,Relay Smooth,Trial 3,4.94783052035928,0.0999180063390668,2,126.85168446269
S10,scan8,Relay Smooth,Trial 3,0.0833449502661097,4.94783052035928,3,131.799514983049
S10,scan8,Relay Smooth,Trial 3,5.59743319332483,0.0833449502661097,1,131.882859933315
S10,scan8,Relay Smooth,Trial 3,0.149854520615918,5.59743319332483,3,137.48029312664
S10,scan8,Relay Smooth,Trial 3,8.02976719108301,0.149854520615918,2,137.630147647256
S10,scan8,Relay Smooth,Trial 3,0.0666132148071483,8.02976719108301,3,145.659914838339
S10,scan8,Relay Smooth,Trial 3,5.89734589172622,0.0666132148071483,1,145.726528053146
S10,scan8,Relay Smooth,Trial 3,0.0999663365037122,5.89734589172622,3,151.623873944873
S10,scan8,Relay Smooth,Trial 3,5.39779692670527,0.0999663365037122,2,151.723840281376
S10,scan8,Relay Smooth,Trial 3,0.0331477883355547,5.39779692670527,3,157.121637208081
S10,scan8,Relay Smooth,Trial 3,3.33178965483057,0.0331477883355547,1,157.154784996417
S10,scan8,Relay Smooth,Trial 3,0.116591633852295,3.33178965483057,3,160.486574651248
S10,scan8,Relay Smooth,Trial 3,NaN,0.116591633852295,2,160.6031662851
S10,scan8,Relay Smooth,Trial 4,2.46557928451875,NaN,1,174.816216139202
S10,scan8,Relay Smooth,Trial 4,0.0849325822127867,2.46557928451875,3,177.281795423721
S10,scan8,Relay Smooth,Trial 4,4.64631901540633,0.0849325822127867,2,177.366728005934
S10,scan8,Relay Smooth,Trial 4,0.21652360844746,4.64631901540633,3,182.01304702134
S10,scan8,Relay Smooth,Trial 4,3.88166401037051,0.21652360844746,1,182.229570629787
S10,scan8,Relay Smooth,Trial 4,0.133206315327698,3.88166401037051,3,186.111234640158
S10,scan8,Relay Smooth,Trial 4,4.74785231083843,0.133206315327698,2,186.244440955486
S10,scan8,Relay Smooth,Trial 4,0.0999383999915153,4.74785231083843,3,190.992293266324
S10,scan8,Relay Smooth,Trial 4,5.79740581554324,0.0999383999915153,1,191.092231666316
S10,scan8,Relay Smooth,Trial 4,0.183243680412488,5.79740581554324,3,196.889637481859
S10,scan8,Relay Smooth,Trial 4,3.99824446961793,0.183243680412488,2,197.072881162271
S10,scan8,Relay Smooth,Trial 4,0.0832667280337773,3.99824446961793,3,201.071125631889
S10,scan8,Relay Smooth,Trial 4,6.31385916366526,0.0832667280337773,1,201.154392359923
S10,scan8,Relay Smooth,Trial 4,0.24992589840258,6.31385916366526,3,207.468251523588
S10,scan8,Relay Smooth,Trial 4,4.54811379658531,0.24992589840258,2,207.718177421991
S10,scan8,Relay Smooth,Trial 4,0.26635983064989,4.54811379658531,3,212.266291218576
S10,scan8,Relay Smooth,Trial 4,NaN,0.26635983064989,1,212.532651049226
S10,scan8,Relay Smooth,Trial 5,3.23190321675065,NaN,1,229.357503191047
S10,scan8,Relay Smooth,Trial 5,0.183323020104581,3.23190321675065,3,232.589406407798
S10,scan8,Relay Smooth,Trial 5,4.26467442091052,0.183323020104581,2,232.772729427902
S10,scan8,Relay Smooth,Trial 5,0.166616427506597,4.26467442091052,3,237.037403848813
S10,scan8,Relay Smooth,Trial 5,5.43087403566642,0.166616427506597,1,237.204020276319
S10,scan8,Relay Smooth,Trial 5,0.166595195758418,5.43087403566642,3,242.634894311986
S10,scan8,Relay Smooth,Trial 5,6.93025286733427,0.166595195758418,2,242.801489507744
S10,scan8,Relay Smooth,Trial 5,0.133323369309437,6.93025286733427,3,249.731742375079
S10,scan8,Relay Smooth,Trial 5,5.96389513192298,0.133323369309437,1,249.865065744388
S10,scan8,Relay Smooth,Trial 5,0.299898450781257,5.96389513192298,3,255.828960876311
S10,scan8,Relay Smooth,Trial 5,5.11435196372804,0.299898450781257,2,256.128859327092
S10,scan8,Relay Smooth,Trial 5,0.366503564000595,5.11435196372804,3,261.24321129082
S10,scan8,Relay Smooth,Trial 5,4.81449318279192,0.366503564000595,1,261.609714854821
S10,scan8,Relay Smooth,Trial 5,0.249970596822095,4.81449318279192,3,266.424208037613
S10,scan8,Relay Smooth,Trial 5,NaN,0.249970596822095,2,266.674178634435
S10,scan9,Relay Inst.,Trial 1,3.78183176912171,NaN,2,12.6656439351927
S10,scan9,Relay Inst.,Trial 1,0.133025845463635,3.78183176912171,3,16.4474757043144
S10,scan9,Relay Inst.,Trial 1,3.29855302838769,0.133025845463635,1,16.5805015497781
S10,scan9,Relay Inst.,Trial 1,0.0832787407325668,3.29855302838769,3,19.8790545781658
S10,scan9,Relay Inst.,Trial 1,8.57949292438025,0.0832787407325668,2,19.9623333188983
S10,scan9,Relay Inst.,Trial 1,5.16448515104639,8.57949292438025,1,28.5418262432786
S10,scan9,Relay Inst.,Trial 1,0.0831625248447381,5.16448515104639,3,33.706311394325
S10,scan9,Relay Inst.,Trial 1,8.27960900058679,0.0831625248447381,2,33.7894739191697
S10,scan9,Relay Inst.,Trial 1,0.0333807788410923,8.27960900058679,3,42.0690829197565
S10,scan9,Relay Inst.,Trial 1,6.33045596577176,0.0333807788410923,1,42.1024636985976
S10,scan9,Relay Inst.,Trial 1,0.0668395005523053,6.33045596577176,3,48.4329196643693
S10,scan9,Relay Inst.,Trial 1,NaN,0.0668395005523053,2,48.4997591649216
S10,scan9,Relay Inst.,Trial 2,3.74831242518303,NaN,1,66.8010101730818
S10,scan9,Relay Inst.,Trial 2,0.0833340550252615,3.74831242518303,3,70.5493225982648
S10,scan9,Relay Inst.,Trial 2,4.78125236587402,0.0833340550252615,2,70.6326566532901
S10,scan9,Relay Inst.,Trial 2,0.166518929081576,4.78125236587402,3,75.4139090191641
S10,scan9,Relay Inst.,Trial 2,5.4975059679382,0.166518929081576,1,75.5804279482457
S10,scan9,Relay Inst.,Trial 2,0.116612027504743,5.4975059679382,3,81.0779339161839
S10,scan9,Relay Inst.,Trial 2,6.79697391707668,0.116612027504743,2,81.1945459436886
S10,scan9,Relay Inst.,Trial 2,0.0832706391447573,6.79697391707668,3,87.9915198607653
S10,scan9,Relay Inst.,Trial 2,6.13062442293631,0.0832706391447573,1,88.0747904999101
S10,scan9,Relay Inst.,Trial 2,0.133215534377086,6.13062442293631,3,94.2054149228464
S10,scan9,Relay Inst.,Trial 2,6.03064355944662,0.133215534377086,2,94.3386304572234
S10,scan9,Relay Inst.,Trial 2,0.349899777766041,6.03064355944662,3,100.36927401667
S10,scan9,Relay Inst.,Trial 2,NaN,0.349899777766041,1,100.719173794436
S10,scan9,Relay Inst.,Trial 3,0.233253388349112,NaN,2,120.758953252438
S10,scan9,Relay Inst.,Trial 3,0.0332667978746031,0.233253388349112,3,120.992206640788
S10,scan9,Relay Inst.,Trial 3,0.349841111090427,0.0332667978746031,1,121.025473438662
S10,scan9,Relay Inst.,Trial 3,0.0499873587286856,0.349841111090427,3,121.375314549753
S10,scan9,Relay Inst.,Trial 3,3.41517148129242,0.0499873587286856,2,121.425301908481
S10,scan9,Relay Inst.,Trial 3,0.0832589058099984,3.41517148129242,3,124.840473389774
S10,scan9,Relay Inst.,Trial 3,4.38137724207991,0.0832589058099984,1,124.923732295584
S10,scan9,Relay Inst.,Trial 3,0.0500555238177185,4.38137724207991,3,129.305109537664
S10,scan9,Relay Inst.,Trial 3,5.43086230233166,0.0500555238177185,2,129.355165061481
S10,scan9,Relay Inst.,Trial 3,0.0999674539634725,5.43086230233166,3,134.786027363813
S10,scan9,Relay Inst.,Trial 3,7.11344123345225,0.0999674539634725,1,134.885994817776
S10,scan9,Relay Inst.,Trial 3,0.0832728740660968,7.11344123345225,3,141.999436051229
S10,scan9,Relay Inst.,Trial 3,5.99745414570862,0.0832728740660968,2,142.082708925295
S10,scan9,Relay Inst.,Trial 3,0.0831991216764436,5.99745414570862,3,148.080163071003
S10,scan9,Relay Inst.,Trial 3,5.49751015841503,0.0831991216764436,1,148.16336219268
S10,scan9,Relay Inst.,Trial 3,0.0999970666653098,5.49751015841503,3,153.660872351095
S10,scan9,Relay Inst.,Trial 3,4.89774789812691,0.0999970666653098,2,153.76086941776
S10,scan9,Relay Inst.,Trial 3,0.0666570751309337,4.89774789812691,3,158.658617315887
S10,scan9,Relay Inst.,Trial 3,NaN,0.0666570751309337,1,158.725274391018
S10,scan9,Relay Inst.,Trial 4,2.76542325910123,NaN,2,174.687679260911
S10,scan9,Relay Inst.,Trial 4,0.0666830560876406,2.76542325910123,3,177.453102520012
S10,scan9,Relay Inst.,Trial 4,4.78112525474535,0.0666830560876406,1,177.5197855761
S10,scan9,Relay Inst.,Trial 4,0.049980653966486,4.78112525474535,3,182.300910830845
S10,scan9,Relay Inst.,Trial 4,4.1148151510879,0.049980653966486,2,182.350891484811
S10,scan9,Relay Inst.,Trial 4,0.133333147088706,4.1148151510879,3,186.465706635899
S10,scan9,Relay Inst.,Trial 4,4.71450729073149,0.133333147088706,1,186.599039782988
S10,scan9,Relay Inst.,Trial 4,0.13328202327466,4.71450729073149,3,191.31354707372
S10,scan9,Relay Inst.,Trial 4,5.76424489704732,0.13328202327466,2,191.446829096994
S10,scan9,Relay Inst.,Trial 4,0.0664391703412548,5.76424489704732,3,197.211073994042
S10,scan9,Relay Inst.,Trial 4,4.06490014792325,0.0664391703412548,1,197.277513164383
S10,scan9,Relay Inst.,Trial 4,0.14993078729276,4.06490014792325,3,201.342413312306
S10,scan9,Relay Inst.,Trial 4,6.29722045679046,0.14993078729276,2,201.492344099599
S10,scan9,Relay Inst.,Trial 4,0.0832315280295006,6.29722045679046,3,207.789564556389
S10,scan9,Relay Inst.,Trial 4,4.4340300233689,0.0832315280295006,1,207.872796084419
S10,scan9,Relay Inst.,Trial 4,0.130574695946052,4.4340300233689,3,212.306826107788
S10,scan9,Relay Inst.,Trial 4,NaN,0.130574695946052,2,212.437400803734
S10,scan9,Relay Inst.,Trial 5,0.632998607365153,NaN,1,228.779053823879
S10,scan9,Relay Inst.,Trial 5,0.033319318517897,0.632998607365153,3,229.412052431244
S10,scan9,Relay Inst.,Trial 5,5.66411541131492,0.033319318517897,2,229.445371749762
S10,scan9,Relay Inst.,Trial 5,0.116629068777911,5.66411541131492,3,235.109487161077
S10,scan9,Relay Inst.,Trial 5,4.78130069603867,0.116629068777911,1,235.226116229855
S10,scan9,Relay Inst.,Trial 5,0.0998702349043015,4.78130069603867,3,240.007416925893
S10,scan9,Relay Inst.,Trial 5,5.81402720178085,0.0998702349043015,2,240.107287160798
S10,scan9,Relay Inst.,Trial 5,0.149975485712275,5.81402720178085,3,245.921314362578
S10,scan9,Relay Inst.,Trial 5,7.96306653499232,0.149975485712275,1,246.071289848291
S10,scan9,Relay Inst.,Trial 5,0.0832485693008493,7.96306653499232,3,254.034356383283
S10,scan9,Relay Inst.,Trial 5,5.9640306240035,0.0832485693008493,2,254.117604952584
S10,scan9,Relay Inst.,Trial 5,0.0833485820130591,5.9640306240035,3,260.081635576587
S10,scan9,Relay Inst.,Trial 5,5.23089582614557,0.0833485820130591,1,260.1649841586
S10,scan9,Relay Inst.,Trial 5,0.116669017988897,5.23089582614557,3,265.395879984746
S10,scan9,Relay Inst.,Trial 5,3.66498256063278,0.116669017988897,2,265.512549002735
S10,scan9,Relay Inst.,Trial 5,NaN,3.66498256063278,1,269.177531563368
S10,scan10,Rival,Trial 1,4.64788206322373,NaN,2,12.7404053978924
S10,scan10,Rival,Trial 1,0.183343693122879,4.64788206322373,3,17.3882874611162
S10,scan10,Rival,Trial 1,0.966138713160035,0.183343693122879,1,17.571631154239
S10,scan10,Rival,Trial 1,0.0499672444402677,0.966138713160035,3,18.5377698673991
S10,scan10,Rival,Trial 1,1.06619919570767,0.0499672444402677,2,18.5877371118393
S10,scan10,Rival,Trial 1,0.59983126347106,1.06619919570767,3,19.653936307547
S10,scan10,Rival,Trial 1,1.46590362741699,0.59983126347106,1,20.2537675710181
S10,scan10,Rival,Trial 1,0.166608605282818,1.46590362741699,3,21.7196711984351
S10,scan10,Rival,Trial 1,2.84873133317342,0.166608605282818,2,21.8862798037179
S10,scan10,Rival,Trial 1,0.199901663478158,2.84873133317342,3,24.7350111368913
S10,scan10,Rival,Trial 1,3.41514633843144,0.199901663478158,1,24.9349128003694
S10,scan10,Rival,Trial 1,0.216807443404832,3.41514633843144,3,28.3500591388009
S10,scan10,Rival,Trial 1,2.01549750038066,0.216807443404832,2,28.5668665822057
S10,scan10,Rival,Trial 1,0.549831053946036,2.01549750038066,3,30.5823640825864
S10,scan10,Rival,Trial 1,2.1489834601889,0.549831053946036,1,31.1321951365324
S10,scan10,Rival,Trial 1,0.249863041251956,2.1489834601889,3,33.2811785967213
S10,scan10,Rival,Trial 1,2.24899868558714,0.249863041251956,2,33.5310416379733
S10,scan10,Rival,Trial 1,1.18304421371977,2.24899868558714,3,35.7800403235604
S10,scan10,Rival,Trial 1,1.51576303692309,1.18304421371977,2,36.9630845372802
S10,scan10,Rival,Trial 1,0.316486592570072,1.51576303692309,3,38.4788475742033
S10,scan10,Rival,Trial 1,0.683032620067024,0.316486592570072,1,38.7953341667733
S10,scan10,Rival,Trial 1,0.583088074043189,0.683032620067024,3,39.4783667868404
S10,scan10,Rival,Trial 1,1.56598450361707,0.583088074043189,2,40.0614548608836
S10,scan10,Rival,Trial 1,2.082373318397,1.56598450361707,3,41.6274393645006
S10,scan10,Rival,Trial 1,2.13236626442631,2.082373318397,2,43.7098126828976
S10,scan10,Rival,Trial 1,0.683089610551178,2.13236626442631,3,45.8421789473239
S10,scan10,Rival,Trial 1,1.83248792793529,0.683089610551178,2,46.5252685578751
S10,scan10,Rival,Trial 1,1.2827580041594,1.83248792793529,3,48.3577564858104
S10,scan10,Rival,Trial 1,2.33243722316729,1.2827580041594,1,49.6405144899698
S10,scan10,Rival,Trial 1,0.199763657112271,2.33243722316729,3,51.9729517131371
S10,scan10,Rival,Trial 1,NaN,0.199763657112271,2,52.1727153702494
S10,scan10,Rival,Trial 2,9.14588669789009,NaN,2,66.6190777878192
S10,scan10,Rival,Trial 2,0.183288658196034,9.14588669789009,3,75.7649644857093
S10,scan10,Rival,Trial 2,1.94909436813759,0.183288658196034,1,75.9482531439053
S10,scan10,Rival,Trial 2,0.29986101585564,1.94909436813759,3,77.8973475120429
S10,scan10,Rival,Trial 2,1.38276903908263,0.29986101585564,2,78.1972085278986
S10,scan10,Rival,Trial 2,1.93240509617863,1.38276903908263,3,79.5799775669812
S10,scan10,Rival,Trial 2,1.9991091046486,1.93240509617863,2,81.5123826631598
S10,scan10,Rival,Trial 2,0.633062023245657,1.9991091046486,3,83.5114917678084
S10,scan10,Rival,Trial 2,2.29898241256888,0.633062023245657,1,84.1445537910541
S10,scan10,Rival,Trial 2,0.216545119561488,2.29898241256888,3,86.4435362036229
S10,scan10,Rival,Trial 2,3.13193604215121,0.216545119561488,2,86.6600813231844
S10,scan10,Rival,Trial 2,1.26611817982302,3.13193604215121,3,89.7920173653356
S10,scan10,Rival,Trial 2,2.69876506651053,1.26611817982302,2,91.0581355451587
