Sub,Scan,Inv,Percept,Cond,F
S10,1,2,red,RplSM,14428.671173772
S10,1,3,red,RplSM,10098.5336421094
S10,1,4,red,RplSM,10193.7019460985
S10,1,5,red,RplSM,14059.2710113732
S10,1,6,red,RplSM,10509.3198960907
S10,1,7,red,RplSM,3063.55840978703
S10,1,8,red,RplSM,2912.53504699439
S10,1,9,red,RplSM,6894.56607271149
S10,1,10,red,RplSM,6567.53479673232
S10,1,11,red,RplSM,2836.60893171747
S10,1,12,red,RplSM,2767.98385593941
S10,1,13,red,RplSM,2383.89566327703
S10,1,14,red,RplSM,2375.69331659751
S10,1,15,red,RplSM,12230.9329719783
S10,1,16,red,RplSM,12106.3888416712
S10,1,17,red,RplSM,11961.5226900472
S10,1,18,red,RplSM,11743.2868057289
S10,2,1,red,RplSM,9787.41738335235
S10,2,2,red,RplSM,14004.4707335296
S10,2,3,red,RplSM,9224.72440663911
S10,2,4,red,RplSM,9338.98950613551
S10,2,5,red,RplSM,13491.3424830413
S10,2,6,red,RplSM,9793.92695846275
S10,2,7,red,RplSM,2782.8599007709
S10,2,8,red,RplSM,2484.63944831007
S10,2,9,red,RplSM,6580.85667210354
S10,2,10,red,RplSM,6260.69949678022
S10,2,11,red,RplSM,2503.08221110606
S10,2,12,red,RplSM,2445.83885005354
S10,2,13,red,RplSM,2218.90779580391
S10,2,14,red,RplSM,2225.96970637617
S10,2,15,red,RplSM,12244.9453982131
S10,2,16,red,RplSM,12091.8507066669
S10,2,17,red,RplSM,11827.9107182199
S10,2,18,red,RplSM,11538.5832101389
S10,3,1,red,RplSM,637.801593047372
S10,3,2,red,RplSM,10174.5914336949
S10,3,3,red,RplSM,551.337712376571
S10,3,4,red,RplSM,605.080702934874
S10,3,5,red,RplSM,10188.5257091937
S10,3,6,red,RplSM,565.443060496554
S10,3,7,red,RplSM,1370.91448311081
S10,3,8,red,RplSM,1386.71929940949
S10,3,9,red,RplSM,3395.47932204688
S10,3,10,red,RplSM,3402.23159545387
S10,3,11,red,RplSM,1699.69347481333
S10,3,12,red,RplSM,1680.0976887553
S10,3,13,red,RplSM,2305.46356261391
S10,3,14,red,RplSM,2299.39821536385
S10,3,15,red,RplSM,11645.4344590997
S10,3,16,red,RplSM,11596.1954475679
S10,3,17,red,RplSM,11491.0190016921
S10,3,18,red,RplSM,11284.6817263629
S10,4,1,red,RplSM,8461.2196756891
S10,4,2,red,RplSM,12941.8215564508
S10,4,3,red,RplSM,8270.11427698021
S10,4,4,red,RplSM,8350.19307105985
S10,4,5,red,RplSM,12795.9721005473
S10,4,6,red,RplSM,8487.73691090313
S10,4,7,red,RplSM,2252.3436190422
S10,4,8,red,RplSM,2133.92674392467
S10,4,9,red,RplSM,5940.41717933231
S10,4,10,red,RplSM,5793.20837453351
S10,4,11,red,RplSM,2129.20500758515
S10,4,12,red,RplSM,2146.53926127332
S10,4,13,red,RplSM,2210.22215029799
S10,4,14,red,RplSM,2218.52433209607
S10,4,15,red,RplSM,12076.6783094209
S10,4,16,red,RplSM,12029.0559228158
S10,4,17,red,RplSM,12324.0237976624
S10,4,18,red,RplSM,12236.7274554865
S10,5,1,red,RplSM,9393.61900133805
S10,5,2,red,RplSM,13632.3757580081
S10,5,3,red,RplSM,8980.67215609442
S10,5,4,red,RplSM,9089.54724530452
S10,5,5,red,RplSM,13267.9502824236
S10,5,6,red,RplSM,9416.94689443329
S10,5,7,red,RplSM,2768.9398913515
S10,5,8,red,RplSM,2559.65702765719
S10,5,9,red,RplSM,6540.06786184679
S10,5,10,red,RplSM,6224.6808992239
S10,5,11,red,RplSM,2704.41302141697
S10,5,12,red,RplSM,2634.02353693234
S10,5,13,red,RplSM,2355.23245831529
S10,5,14,red,RplSM,2349.78625657952
S10,5,15,red,RplSM,12624.6703035038
S10,5,16,red,RplSM,12426.9956397229
S10,5,17,red,RplSM,12139.1575247647
S10,5,18,red,RplSM,11988.7279766681
S10,1,1,green,RplSM,9004.98126588807
S10,1,2,green,RplSM,13183.1568995244
S10,1,3,green,RplSM,8463.60236350013
S10,1,4,green,RplSM,8559.51563702263
S10,1,5,green,RplSM,12637.1981073193
S10,1,6,green,RplSM,9005.26084508784
S10,1,7,green,RplSM,2414.03388558984
S10,1,8,green,RplSM,2225.19133711818
S10,1,9,green,RplSM,6123.33938383889
S10,1,10,green,RplSM,5776.48424118193
S10,1,11,green,RplSM,2536.56036776923
S10,1,12,green,RplSM,2377.17299868388
S10,1,13,green,RplSM,2244.09182198263
S10,1,14,green,RplSM,2150.50859971053
S10,1,15,green,RplSM,11003.7313158332
S10,1,16,green,RplSM,10886.5393722438
S10,1,17,green,RplSM,10706.6904478015
S10,1,18,green,RplSM,10564.6635733471
S10,2,1,green,RplSM,8460.4473389107
S10,2,2,green,RplSM,12175.6667068649
S10,2,3,green,RplSM,7608.78943703687
S10,2,4,green,RplSM,7722.81535338359
S10,2,5,green,RplSM,11382.854610035
S10,2,6,green,RplSM,8478.11162730596
S10,2,7,green,RplSM,1843.19190012721
S10,2,8,green,RplSM,1565.68309495031
S10,2,9,green,RplSM,5889.56790847868
S10,2,10,green,RplSM,5413.95096587207
S10,2,11,green,RplSM,1961.69943011765
S10,2,12,green,RplSM,1796.92926685633
S10,2,13,green,RplSM,1996.81202069721
S10,2,14,green,RplSM,1904.75004425534
S10,2,15,green,RplSM,11052.9564702967
S10,2,16,green,RplSM,10902.6620033073
S10,2,17,green,RplSM,10661.1287138571
S10,2,18,green,RplSM,10548.8617120357
S10,3,1,green,RplSM,5811.97305666494
S10,3,2,green,RplSM,10215.3835168851
S10,3,3,green,RplSM,5223.5538926268
S10,3,4,green,RplSM,5300.50458132374
S10,3,5,green,RplSM,9581.97822729781
S10,3,6,green,RplSM,5822.01530723706
S10,3,7,green,RplSM,1590.29053452233
S10,3,8,green,RplSM,1211.97465732078
S10,3,9,green,RplSM,4590.57836155016
S10,3,10,green,RplSM,4118.34210764489
S10,3,11,green,RplSM,1348.43396175101
S10,3,12,green,RplSM,1177.61261653125
S10,3,13,green,RplSM,1327.81497257917
S10,3,14,green,RplSM,1242.10685924676
S10,3,15,green,RplSM,8962.06979258959
S10,3,16,green,RplSM,8840.14526744268
S10,3,17,green,RplSM,6706.86068276151
S10,3,18,green,RplSM,6515.54293330145
S10,4,1,green,RplSM,8572.30881795811
S10,4,2,green,RplSM,13021.1879177716
S10,4,3,green,RplSM,8045.36376714142
S10,4,4,green,RplSM,8130.29020057864
S10,4,5,green,RplSM,12501.7244369375
S10,4,6,green,RplSM,8571.75547359839
S10,4,7,green,RplSM,2355.31749702568
S10,4,8,green,RplSM,2155.63139011306
S10,4,9,green,RplSM,6216.3496720668
S10,4,10,green,RplSM,5787.48820715096
S10,4,11,green,RplSM,2182.00828038372
S10,4,12,green,RplSM,2080.46877133576
S10,4,13,green,RplSM,1914.95033256798
S10,4,14,green,RplSM,1896.77175541519
S10,4,15,green,RplSM,10800.9229339547
S10,4,16,green,RplSM,10729.2168134411
S10,4,17,green,RplSM,11192.4248774173
S10,4,18,green,RplSM,11063.0900373226
S10,5,1,green,RplSM,9009.06348759916
S10,5,2,green,RplSM,13108.9533475241
S10,5,3,green,RplSM,8257.81799541273
S10,5,4,green,RplSM,8354.5191013411
S10,5,5,green,RplSM,12339.5474413843
S10,5,6,green,RplSM,8999.32490508211
S10,5,7,green,RplSM,2504.10630474339
S10,5,8,green,RplSM,2201.46885736673
S10,5,9,green,RplSM,6331.93329416082
S10,5,10,green,RplSM,5814.4621475461
S10,5,11,green,RplSM,2505.24202785888
S10,5,12,green,RplSM,2281.26722430231
S10,5,13,green,RplSM,2149.63769724416
S10,5,14,green,RplSM,2062.831196733
S10,5,15,green,RplSM,11322.216872534
S10,5,16,green,RplSM,11088.6851963886
S10,5,17,green,RplSM,10980.0104356093
S10,5,18,green,RplSM,10859.1840667412
S10,1,1,s,RplSM,19849.8350344295
S10,1,2,s,RplSM,28251.0848344263
S10,1,3,s,RplSM,19746.8327099003
S10,1,4,s,RplSM,19940.7144530141
S10,1,5,s,RplSM,28186.5539666038
S10,1,6,s,RplSM,19991.0232954811
S10,1,7,s,RplSM,5225.06067980226
S10,1,8,s,RplSM,5209.22244257056
S10,1,9,s,RplSM,12369.8684666334
S10,1,10,s,RplSM,12299.4639083867
S10,1,11,s,RplSM,5136.23109094427
S10,1,12,s,RplSM,5118.70606271487
S10,1,13,s,RplSM,4487.05384956616
S10,1,14,s,RplSM,4516.70003185176
S10,1,15,s,RplSM,23643.3193615568
S10,1,16,s,RplSM,23620.6750587899
S10,1,17,s,RplSM,23072.8229739571
S10,1,18,s,RplSM,22962.1444613753
S10,2,1,s,RplSM,17360.6455418842
S10,2,2,s,RplSM,25330.2450579599
S10,2,3,s,RplSM,16946.8374716667
S10,2,4,s,RplSM,17178.8508075112
S10,2,5,s,RplSM,25159.4468260556
S10,2,6,s,RplSM,17450.6109174182
S10,2,7,s,RplSM,4897.09507169483
S10,2,8,s,RplSM,4667.00385683875
S10,2,9,s,RplSM,11571.6551350196
S10,2,10,s,RplSM,11502.9552063268
S10,2,11,s,RplSM,4025.44919554053
S10,2,12,s,RplSM,4039.9890507691
S10,2,13,s,RplSM,4054.77998440337
S10,2,14,s,RplSM,4068.91365296899
S10,2,15,s,RplSM,23534.8783953335
S10,2,16,s,RplSM,23471.0553754179
S10,2,17,s,RplSM,22921.4431158397
S10,2,18,s,RplSM,22754.1109846216
S10,3,1,s,RplSM,6910.54567873624
S10,3,2,s,RplSM,19774.9832958903
S10,3,3,s,RplSM,6931.81125731688
S10,3,4,s,RplSM,7048.55555270135
S10,3,5,s,RplSM,19809.2553045139
S10,3,6,s,RplSM,7038.51273932622
S10,3,7,s,RplSM,3346.03282708996
S10,3,8,s,RplSM,3360.77437411186
S10,3,9,s,RplSM,9335.62045897817
S10,3,10,s,RplSM,9360.90539110215
S10,3,11,s,RplSM,3051.92001791798
S10,3,12,s,RplSM,3074.8018074141
S10,3,13,s,RplSM,3762.69330426059
S10,3,14,s,RplSM,3750.98950574387
S10,3,15,s,RplSM,20802.9251629758
S10,3,16,s,RplSM,20768.777387237
S10,3,17,s,RplSM,17993.8543174164
S10,3,18,s,RplSM,17579.1616528766
S10,4,1,s,RplSM,17753.8092357845
S10,4,2,s,RplSM,26742.4469858791
S10,4,3,s,RplSM,17679.1805486099
S10,4,4,s,RplSM,17846.5616254345
S10,4,5,s,RplSM,26694.5588245596
S10,4,6,s,RplSM,17897.6269686554
S10,4,7,s,RplSM,4289.86713261466
S10,4,8,s,RplSM,4294.43908782373
S10,4,9,s,RplSM,11628.5897382268
S10,4,10,s,RplSM,11574.9879023738
S10,4,11,s,RplSM,4198.25053277443
S10,4,12,s,RplSM,4221.95043140689
S10,4,13,s,RplSM,4086.98231627539
S10,4,14,s,RplSM,4104.39756912569
S10,4,15,s,RplSM,23446.2079623052
S10,4,16,s,RplSM,23527.216015538
S10,4,17,s,RplSM,24272.4263146077
S10,4,18,s,RplSM,24297.2018754995
S10,5,1,s,RplSM,18425.4052735545
S10,5,2,s,RplSM,27126.0595180076
S10,5,3,s,RplSM,18319.4876484706
S10,5,4,s,RplSM,18525.3828513626
S10,5,5,s,RplSM,27080.6743921283
S10,5,6,s,RplSM,18579.4369572616
S10,5,7,s,RplSM,4894.17801241675
S10,5,8,s,RplSM,4806.70924452632
S10,5,9,s,RplSM,12137.5738382918
S10,5,10,s,RplSM,12045.5787642195
S10,5,11,s,RplSM,4918.54764151884
S10,5,12,s,RplSM,4922.2069956948
S10,5,13,s,RplSM,4406.62534970503
S10,5,14,s,RplSM,4421.1004206534
S10,5,15,s,RplSM,24335.8723271204
S10,5,16,s,RplSM,24325.3515535048
S10,5,17,s,RplSM,23850.1525644724
S10,5,18,s,RplSM,23778.2321599098
S10,1,1,u,RplSM,30276.7850985648
S10,1,2,u,RplSM,37378.0117040925
S10,1,3,u,RplSM,28791.8799607977
S10,1,4,u,RplSM,28965.7532278
S10,1,5,u,RplSM,35952.7084463054
S10,1,6,u,RplSM,30221.9702070273
S10,1,7,u,RplSM,10411.7684054613
S10,1,8,u,RplSM,9884.08469100925
S10,1,9,u,RplSM,17460.4055742132
S10,1,10,u,RplSM,16576.4534224916
S10,1,11,u,RplSM,10272.9127334974
S10,1,12,u,RplSM,9850.56789724584
S10,1,13,u,RplSM,9348.27746116276
S10,1,14,u,RplSM,9222.88292869386
S10,1,15,u,RplSM,32594.3605919397
S10,1,16,u,RplSM,32156.5816579088
S10,1,17,u,RplSM,31902.3922414424
S10,1,18,u,RplSM,31510.7800837495
S10,2,1,u,RplSM,24414.5743156829
S10,2,2,u,RplSM,29964.4770038105
S10,2,3,u,RplSM,22657.4998306445
S10,2,4,u,RplSM,22839.0717917606
S10,2,5,u,RplSM,28458.3884820097
S10,2,6,u,RplSM,24256.65107277
S10,2,7,u,RplSM,6704.86256539218
S10,2,8,u,RplSM,6026.9714172544
S10,2,9,u,RplSM,14078.1036103871
S10,2,10,u,RplSM,13279.0456416988
S10,2,11,u,RplSM,7740.53422652729
S10,2,12,u,RplSM,7454.32480500551
S10,2,13,u,RplSM,7599.36872642918
S10,2,14,u,RplSM,7450.99010605902
S10,2,15,u,RplSM,28562.5942676613
S10,2,16,u,RplSM,27842.4689951713
S10,2,17,u,RplSM,26849.3213874386
S10,2,18,u,RplSM,26165.7604990894
S10,3,1,u,RplSM,23375.6102051506
S10,3,2,u,RplSM,29892.0044583188
S10,3,3,u,RplSM,21943.8519231644
S10,3,4,u,RplSM,22097.083795806
S10,3,5,u,RplSM,28675.8269866878
S10,3,6,u,RplSM,23296.3539754019
S10,3,7,u,RplSM,8136.70497946286
S10,3,8,u,RplSM,7529.26601750033
S10,3,9,u,RplSM,14264.8962655598
S10,3,10,u,RplSM,13413.9787935314
S10,3,11,u,RplSM,7568.04728100109
S10,3,12,u,RplSM,7343.2531495413
S10,3,13,u,RplSM,7642.37895704064
S10,3,14,u,RplSM,7475.14110313942
S10,3,15,u,RplSM,27370.2456962039
S10,3,16,u,RplSM,26987.1455902934
S10,3,17,u,RplSM,26789.7274745711
S10,3,18,u,RplSM,26256.9726017023
S10,4,1,u,RplSM,28390.7124208024
S10,4,2,u,RplSM,33961.4384693064
S10,4,3,u,RplSM,26561.215133
S10,4,4,u,RplSM,26680.9033860823
S10,4,5,u,RplSM,32357.7317107958
S10,4,6,u,RplSM,28371.2188200676
S10,4,7,u,RplSM,7567.99697785167
S10,4,8,u,RplSM,6891.53433830895
S10,4,9,u,RplSM,17337.2004755843
S10,4,10,u,RplSM,16195.9980715198
S10,4,11,u,RplSM,9022.77421861086
S10,4,12,u,RplSM,8510.79004003374
S10,4,13,u,RplSM,8675.28210730433
S10,4,14,u,RplSM,8560.82457338231
S10,4,15,u,RplSM,33372.9315396715
S10,4,16,u,RplSM,32882.0530293011
S10,4,17,u,RplSM,34599.7173732895
S10,4,18,u,RplSM,33727.326751982
S10,5,1,u,RplSM,31042.1402246422
S10,5,2,u,RplSM,38423.6210264882
S10,5,3,u,RplSM,29298.8974001006
S10,5,4,u,RplSM,29481.0901071903
S10,5,5,u,RplSM,36906.4827467401
S10,5,6,u,RplSM,30853.5695654315
S10,5,7,u,RplSM,10168.6524105515
S10,5,8,u,RplSM,9578.15418699139
S10,5,9,u,RplSM,18428.8370974117
S10,5,10,u,RplSM,17330.2569741628
S10,5,11,u,RplSM,10433.8819134346
S10,5,12,u,RplSM,10055.7397679139
S10,5,13,u,RplSM,9968.69648546161
S10,5,14,u,RplSM,9762.1252824073
S10,5,15,u,RplSM,34787.2119336924
S10,5,16,u,RplSM,34178.98112861
S10,5,17,u,RplSM,34012.4039058427
S10,5,18,u,RplSM,33557.2297341021
S11,1,1,red,BR,39828.2068172167
S11,1,2,red,BR,48274.5932145195
S11,1,3,red,BR,38186.835591636
S11,1,4,red,BR,38499.5930730964
S11,1,5,red,BR,46855.3705629815
S11,1,6,red,BR,39841.0218539324
S11,1,7,red,BR,14239.0092679092
S11,1,8,red,BR,13722.8048655352
S11,1,9,red,BR,27091.0430158032
S11,1,10,red,BR,26134.337643537
S11,1,11,red,BR,13290.4270878605
S11,1,12,red,BR,12935.099429813
S11,1,13,red,BR,12428.8670047996
S11,1,14,red,BR,12145.3147348501
S11,1,15,red,BR,41647.7103792195
S11,1,16,red,BR,40783.5996164342
S11,1,17,red,BR,43172.8945143706
S11,1,18,red,BR,41933.1801155464
S11,2,1,red,BR,45374.9777178633
S11,2,2,red,BR,55063.6457581646
S11,2,3,red,BR,43551.0934907006
S11,2,4,red,BR,43892.5200564481
S11,2,5,red,BR,53286.2215767588
S11,2,6,red,BR,45418.8486172052
S11,2,7,red,BR,16215.0835862723
S11,2,8,red,BR,15659.1525779568
S11,2,9,red,BR,30782.1006671955
S11,2,10,red,BR,29544.233780946
S11,2,11,red,BR,15727.0335065355
S11,2,12,red,BR,15256.3533932778
S11,2,13,red,BR,14662.6524117238
S11,2,14,red,BR,14433.1830516943
S11,2,15,red,BR,45582.2347614393
S11,2,16,red,BR,44641.1572465761
S11,2,17,red,BR,45076.0857532513
S11,2,18,red,BR,44068.847685658
S11,3,1,red,BR,44351.0158914802
S11,3,2,red,BR,53183.0591994612
S11,3,3,red,BR,42800.4264334431
S11,3,4,red,BR,43084.0226171761
S11,3,5,red,BR,51684.6138810991
S11,3,6,red,BR,44355.456031816
S11,3,7,red,BR,14519.210382607
S11,3,8,red,BR,14152.1875119716
S11,3,9,red,BR,27356.0816904965
S11,3,10,red,BR,26600.3895874742
S11,3,11,red,BR,14711.324016128
S11,3,12,red,BR,14322.1428007692
S11,3,13,red,BR,14562.2783026704
S11,3,14,red,BR,14180.5856566007
S11,3,15,red,BR,46623.6351928151
S11,3,16,red,BR,45286.5481701924
S11,3,17,red,BR,47269.6855860117
S11,3,18,red,BR,45577.1186237685
S11,4,1,red,BR,18953.9248647781
S11,4,2,red,BR,24871.5249543322
S11,4,3,red,BR,17726.8799637823
S11,4,4,red,BR,17942.1475487068
S11,4,5,red,BR,23750.9751163374
S11,4,6,red,BR,18954.1268993274
S11,4,7,red,BR,6013.24182924786
S11,4,8,red,BR,5723.14716872403
S11,4,9,red,BR,12681.371325921
S11,4,10,red,BR,12015.4979079725
S11,4,11,red,BR,5463.91920026034
S11,4,12,red,BR,5219.39958187782
S11,4,13,red,BR,6004.41814877965
S11,4,14,red,BR,5683.86805369619
S11,4,15,red,BR,20655.3596316999
S11,4,16,red,BR,20020.1842376362
S11,4,17,red,BR,20889.0328957589
S11,4,18,red,BR,19974.8589329345
S11,5,1,red,BR,34198.1978022718
S11,5,2,red,BR,43234.2293903792
S11,5,3,red,BR,32332.7238803575
S11,5,4,red,BR,32652.0070086479
S11,5,5,red,BR,41562.2590718945
S11,5,6,red,BR,34196.3370307887
S11,5,7,red,BR,12260.8879657944
S11,5,8,red,BR,11760.8829268841
S11,5,9,red,BR,23735.5556574097
S11,5,10,red,BR,22626.8113941168
S11,5,11,red,BR,11648.1877151834
S11,5,12,red,BR,11281.2256210941
S11,5,13,red,BR,11102.8264595141
S11,5,14,red,BR,10834.5197826647
S11,5,15,red,BR,35545.77327667
S11,5,16,red,BR,34602.7821833975
S11,5,17,red,BR,36702.6585093512
S11,5,18,red,BR,35620.9841623537
S11,6,1,red,BR,26134.7372035338
S11,6,2,red,BR,32623.4089899065
S11,6,3,red,BR,24895.7414583978
S11,6,4,red,BR,25097.862953868
S11,6,5,red,BR,31356.8792600414
S11,6,6,red,BR,26139.0012414827
S11,6,7,red,BR,8054.04993555666
S11,6,8,red,BR,7760.49224058552
S11,6,9,red,BR,16838.8626273683
S11,6,10,red,BR,16045.1113203312
S11,6,11,red,BR,7949.9774470608
S11,6,12,red,BR,7666.7805086796
S11,6,13,red,BR,7628.60409646245
S11,6,14,red,BR,7467.54537274218
S11,6,15,red,BR,25965.9292750032
S11,6,16,red,BR,25371.669144494
S11,6,17,red,BR,24081.4639757812
S11,6,18,red,BR,23593.6142628345
S11,1,1,green,BR,48243.7773332629
S11,1,2,green,BR,58951.0485508735
S11,1,3,green,BR,47123.9623313908
S11,1,4,green,BR,47461.3603678395
S11,1,5,green,BR,58064.6340973116
S11,1,6,green,BR,48246.9932832055
S11,1,7,green,BR,16898.9668477061
S11,1,8,green,BR,16542.7052567565
S11,1,9,green,BR,31969.8925828525
S11,1,10,green,BR,31354.5529474569
S11,1,11,green,BR,16388.3906525778
S11,1,12,green,BR,16151.8410410663
S11,1,13,green,BR,15794.7393833636
S11,1,14,green,BR,15589.3325493843
S11,1,15,green,BR,49597.6619896435
S11,1,16,green,BR,49117.4453833564
S11,1,17,green,BR,50732.5880145341
S11,1,18,green,BR,49678.6338736594
S11,2,1,green,BR,29680.5895762907
S11,2,2,green,BR,37071.703566217
S11,2,3,green,BR,28763.6336783268
S11,2,4,green,BR,29040.6059431563
S11,2,5,green,BR,36383.8135998343
S11,2,6,green,BR,29695.6337048092
S11,2,7,green,BR,10124.9510876662
S11,2,8,green,BR,9794.89271949197
S11,2,9,green,BR,20078.104824616
S11,2,10,green,BR,19519.6225598534
S11,2,11,green,BR,9773.1107541881
S11,2,12,green,BR,9663.93206322224
S11,2,13,green,BR,9186.6166827705
S11,2,14,green,BR,9146.91850928484
S11,2,15,green,BR,29481.1331300161
S11,2,16,green,BR,29224.3555104051
S11,2,17,green,BR,30012.1840842978
S11,2,18,green,BR,29362.57123582
S11,3,1,green,BR,32665.6138047565
S11,3,2,green,BR,40484.1380821337
S11,3,3,green,BR,31811.8313886285
S11,3,4,green,BR,32083.2393478806
S11,3,5,green,BR,39675.4327752292
S11,3,6,green,BR,32672.183870209
S11,3,7,green,BR,10349.676711412
S11,3,8,green,BR,10173.1345108947
S11,3,9,green,BR,19966.769428697
S11,3,10,green,BR,19581.2407300567
S11,3,11,green,BR,10356.2440159268
S11,3,12,green,BR,10262.4207063337
S11,3,13,green,BR,10494.8870132891
S11,3,14,green,BR,10338.4952148165
S11,3,15,green,BR,34555.0465210942
S11,3,16,green,BR,34041.1735166925
S11,3,17,green,BR,34970.4982910446
S11,3,18,green,BR,34223.7656678471
S11,4,1,green,BR,18318.0018208952
S11,4,2,green,BR,24273.1211435078
S11,4,3,green,BR,17711.2964661978
S11,4,4,green,BR,17918.7802122694
S11,4,5,green,BR,23776.3097212347
S11,4,6,green,BR,18346.6118561576
S11,4,7,green,BR,5664.96654644443
S11,4,8,green,BR,5537.18833837592
S11,4,9,green,BR,12289.6646778667
S11,4,10,green,BR,11937.4563470854
S11,4,11,green,BR,5355.78731744971
S11,4,12,green,BR,5286.85446340879
S11,4,13,green,BR,5701.40251042853
S11,4,14,green,BR,5581.77673389178
S11,4,15,green,BR,20269.8664699167
S11,4,16,green,BR,20060.316940936
S11,4,17,green,BR,19969.3768640079
S11,4,18,green,BR,19767.5174534929
S11,5,1,green,BR,35189.3054534478
S11,5,2,green,BR,43122.952324668
S11,5,3,green,BR,34074.7425115867
S11,5,4,green,BR,34401.1558867147
S11,5,5,green,BR,42056.8768271179
S11,5,6,green,BR,35230.3448898783
S11,5,7,green,BR,12137.7360211484
S11,5,8,green,BR,11775.3122609131
S11,5,9,green,BR,23276.6745914594
S11,5,10,green,BR,22661.7800666796
S11,5,11,green,BR,11555.1879572614
S11,5,12,green,BR,11331.1160056961
S11,5,13,green,BR,11256.4962550301
S11,5,14,green,BR,11143.9861051377
S11,5,15,green,BR,35396.4701350148
S11,5,16,green,BR,34773.017906871
S11,5,17,green,BR,36714.5016326505
S11,5,18,green,BR,35666.0790538233
S11,6,1,green,BR,26935.9500569569
S11,6,2,green,BR,33909.0084329325
S11,6,3,green,BR,26155.3428927758
S11,6,4,green,BR,26372.6392756732
S11,6,5,green,BR,33242.0299274699
S11,6,6,green,BR,26949.6427065733
S11,6,7,green,BR,8464.80077172196
S11,6,8,green,BR,8264.7292485355
S11,6,9,green,BR,17324.1108357176
S11,6,10,green,BR,16971.202961211
S11,6,11,green,BR,8138.07684064762
S11,6,12,green,BR,8000.37042937701
S11,6,13,green,BR,7919.20737351603
S11,6,14,green,BR,7858.17783218053
S11,6,15,green,BR,26707.4149097528
S11,6,16,green,BR,26523.1014903693
S11,6,17,green,BR,25878.157132967
S11,6,18,green,BR,25462.1650990788
S11,1,1,s,BR,89563.2237843679
S11,1,2,s,BR,108924.779973312
S11,1,3,s,BR,86501.2978659935
S11,1,4,s,BR,87135.126721135
S11,1,5,s,BR,105752.693981971
S11,1,6,s,BR,89595.0514932475
S11,1,7,s,BR,30904.9620116697
S11,1,8,s,BR,29809.3510802225
S11,1,9,s,BR,58847.1711302147
S11,1,10,s,BR,57105.7029340986
S11,1,11,s,BR,29738.0597250512
S11,1,12,s,BR,28889.7450598272
S11,1,13,s,BR,28366.1135589428
S11,1,14,s,BR,27371.7211496885
S11,1,15,s,BR,91434.783125369
S11,1,16,s,BR,90135.5915995462
S11,1,17,s,BR,94595.4944092068
S11,1,18,s,BR,92104.9043031186
S11,2,1,s,BR,75831.4823597863
S11,2,2,s,BR,93543.4833582547
S11,2,3,s,BR,73333.1121045682
S11,2,4,s,BR,73925.0194978105
S11,2,5,s,BR,91199.1850235506
S11,2,6,s,BR,75865.2157793593
S11,2,7,s,BR,26379.9719547518
S11,2,8,s,BR,25461.8926620053
S11,2,9,s,BR,50102.192681478
S11,2,10,s,BR,48653.9488935132
S11,2,11,s,BR,25096.9657108029
S11,2,12,s,BR,24698.9629185139
S11,2,13,s,BR,23423.5077929566
S11,2,14,s,BR,23274.5889289403
S11,2,15,s,BR,74095.543080583
S11,2,16,s,BR,73355.5509098465
S11,2,17,s,BR,74896.8589318672
S11,2,18,s,BR,73491.3908678294
S11,3,1,s,BR,79958.7131519156
S11,3,2,s,BR,97193.5039316168
S11,3,3,s,BR,77775.3003837114
S11,3,4,s,BR,78297.2801548759
S11,3,5,s,BR,95042.220628468
S11,3,6,s,BR,79978.4921770836
S11,3,7,s,BR,24821.4006813191
S11,3,8,s,BR,24303.6035965337
S11,3,9,s,BR,47144.3782951914
S11,3,10,s,BR,46163.7593314114
S11,3,11,s,BR,24940.0653285609
S11,3,12,s,BR,24589.1968645767
S11,3,13,s,BR,25133.2505837403
S11,3,14,s,BR,24372.1570334686
S11,3,15,s,BR,81634.551489731
S11,3,16,s,BR,80068.5289763656
S11,3,17,s,BR,82964.0173559945
S11,3,18,s,BR,80508.1345192423
S11,4,1,s,BR,39258.1577970556
S11,4,2,s,BR,50755.6505956113
S11,4,3,s,BR,37631.4219478369
S11,4,4,s,BR,38038.9261949469
S11,4,5,s,BR,49414.2906098222
S11,4,6,s,BR,39270.8613160062
S11,4,7,s,BR,11565.5222754711
S11,4,8,s,BR,11268.615704037
S11,4,9,s,BR,24827.5607531857
S11,4,10,s,BR,23959.1596809876
S11,4,11,s,BR,10640.0039970387
S11,4,12,s,BR,10513.5901916244
S11,4,13,s,BR,11745.148829772
S11,4,14,s,BR,11272.3206224226
S11,4,15,s,BR,41462.5731572233
S11,4,16,s,BR,40534.7903541939
S11,4,17,s,BR,41562.7193442745
S11,4,18,s,BR,40543.0542645075
S11,5,1,s,BR,71402.6711326572
S11,5,2,s,BR,88364.2294136716
S11,5,3,s,BR,68762.6406067963
S11,5,4,s,BR,69380.9444216878
S11,5,5,s,BR,86114.0633621045
S11,5,6,s,BR,71263.7347990217
S11,5,7,s,BR,24289.9048857078
S11,5,8,s,BR,23539.3701046514
S11,5,9,s,BR,46811.5607528473
S11,5,10,s,BR,45291.5723465299
S11,5,11,s,BR,23146.6227159832
S11,5,12,s,BR,22616.0026054318
S11,5,13,s,BR,22418.6117231
S11,5,14,s,BR,22004.9086522369
S11,5,15,s,BR,71592.4312160379
S11,5,16,s,BR,69895.3896333967
S11,5,17,s,BR,74873.3132469441
S11,5,18,s,BR,72555.8757019241
