Sub,Scan,Inv,Percept,Cond,F
S11,6,4,u,BR,78560.2219198522
S11,6,5,u,BR,91779.7039560875
S11,6,6,u,BR,78383.7975854906
S11,6,7,u,BR,27565.7873377572
S11,6,8,u,BR,27628.3651705652
S11,6,9,u,BR,44638.2223504509
S11,6,10,u,BR,44739.6087312812
S11,6,11,u,BR,27376.6160343561
S11,6,12,u,BR,27399.3945318786
S11,6,13,u,BR,26836.3369561028
S11,6,14,u,BR,26864.0364348269
S11,6,15,u,BR,77801.5093833372
S11,6,16,u,BR,77846.1622929992
S11,6,17,u,BR,74250.1195914836
S11,6,18,u,BR,74165.2055697181
S11,1,1,domin,RplSM,77124.921251078
S11,1,2,domin,RplSM,95253.1089304976
S11,1,3,domin,RplSM,77948.9384474601
S11,1,4,domin,RplSM,78445.1202225544
S11,1,5,domin,RplSM,95135.5503370834
S11,1,6,domin,RplSM,78566.3511112849
S11,1,7,domin,RplSM,12811.779073496
S11,1,8,domin,RplSM,12786.2736775299
S11,1,9,domin,RplSM,28025.3780846396
S11,1,10,domin,RplSM,28010.5435595952
S11,1,11,domin,RplSM,12663.625305516
S11,1,12,domin,RplSM,12670.1923055604
S11,1,13,domin,RplSM,17936.6905176819
S11,1,14,domin,RplSM,17897.91966185
S11,1,15,domin,RplSM,80759.1315269511
S11,1,16,domin,RplSM,80514.8086095336
S11,1,17,domin,RplSM,83272.5024568188
S11,1,18,domin,RplSM,82857.5682936977
S11,2,1,domin,RplSM,68385.6927630794
S11,2,2,domin,RplSM,83432.9317302722
S11,2,3,domin,RplSM,66688.765046723
S11,2,4,domin,RplSM,67031.1643411512
S11,2,5,domin,RplSM,82224.6615508393
S11,2,6,domin,RplSM,68282.2313956391
S11,2,7,domin,RplSM,11412.3494133727
S11,2,8,domin,RplSM,10966.9112319971
S11,2,9,domin,RplSM,25587.5399672974
S11,2,10,domin,RplSM,25073.2564110719
S11,2,11,domin,RplSM,11980.4155812343
S11,2,12,domin,RplSM,11940.6189661017
S11,2,13,domin,RplSM,16561.7552637368
S11,2,14,domin,RplSM,16546.859959053
S11,2,15,domin,RplSM,82225.9251423114
S11,2,16,domin,RplSM,81153.239963854
S11,2,17,domin,RplSM,80293.2605776963
S11,2,18,domin,RplSM,79289.9751352853
S11,3,1,domin,RplSM,73580.2065856094
S11,3,2,domin,RplSM,91255.3204510456
S11,3,3,domin,RplSM,72827.1159173859
S11,3,4,domin,RplSM,73348.4144159332
S11,3,5,domin,RplSM,90725.9610085116
S11,3,6,domin,RplSM,73782.780551369
S11,3,7,domin,RplSM,12516.6200037632
S11,3,8,domin,RplSM,12476.0234262767
S11,3,9,domin,RplSM,28718.8182321535
S11,3,10,domin,RplSM,28390.4793271031
S11,3,11,domin,RplSM,12666.2217508699
S11,3,12,domin,RplSM,12659.7406043862
S11,3,13,domin,RplSM,16206.036463417
S11,3,14,domin,RplSM,16218.3537218259
S11,3,15,domin,RplSM,73808.1288347915
S11,3,16,domin,RplSM,73433.1597871353
S11,3,17,domin,RplSM,65401.2410319604
S11,3,18,domin,RplSM,63912.0170187663
S11,4,1,domin,RplSM,71628.2897414488
S11,4,2,domin,RplSM,88027.9424200362
S11,4,3,domin,RplSM,70786.3518359917
S11,4,4,domin,RplSM,71215.7021493225
S11,4,5,domin,RplSM,87444.5776063168
S11,4,6,domin,RplSM,71732.3750382075
S11,4,7,domin,RplSM,11474.8800769037
S11,4,8,domin,RplSM,11414.7241640261
S11,4,9,domin,RplSM,27116.036305127
S11,4,10,domin,RplSM,26765.5537997298
S11,4,11,domin,RplSM,11722.9754726814
S11,4,12,domin,RplSM,11679.2913170217
S11,4,13,domin,RplSM,15531.6709224637
S11,4,14,domin,RplSM,15543.7046964095
S11,4,15,domin,RplSM,72524.7782731702
S11,4,16,domin,RplSM,72007.9550437114
S11,4,17,domin,RplSM,71512.5899306613
S11,4,18,domin,RplSM,70010.0965751357
S11,5,1,domin,RplSM,70131.9054392547
S11,5,2,domin,RplSM,86412.3212806061
S11,5,3,domin,RplSM,69175.2939750328
S11,5,4,domin,RplSM,69528.7292837852
S11,5,5,domin,RplSM,85332.0026023036
S11,5,6,domin,RplSM,70244.3332768722
S11,5,7,domin,RplSM,11791.7677124112
S11,5,8,domin,RplSM,11302.4397357078
S11,5,9,domin,RplSM,26571.472020839
S11,5,10,domin,RplSM,26244.1923492319
S11,5,11,domin,RplSM,11329.961642983
S11,5,12,domin,RplSM,11274.0789013015
S11,5,13,domin,RplSM,15363.8187244247
S11,5,14,domin,RplSM,15341.5375466785
S11,5,15,domin,RplSM,72573.6169515974
S11,5,16,domin,RplSM,72261.6042217447
S11,5,17,domin,RplSM,68979.2050714383
S11,5,18,domin,RplSM,67936.6889705568
S11,1,1,u,RplSM,101001.795127613
S11,1,2,u,RplSM,116461.876687517
S11,1,3,u,RplSM,96795.4561264341
S11,1,4,u,RplSM,97279.9874692766
S11,1,5,u,RplSM,112469.916089124
S11,1,6,u,RplSM,100877.821649326
S11,1,7,u,RplSM,35552.7624569281
S11,1,8,u,RplSM,34398.5298613927
S11,1,9,u,RplSM,55420.373616884
S11,1,10,u,RplSM,53835.8048800596
S11,1,11,u,RplSM,35194.6002099313
S11,1,12,u,RplSM,34279.9789833965
S11,1,13,u,RplSM,35492.0310538131
S11,1,14,u,RplSM,34507.6516834153
S11,1,15,u,RplSM,102575.169956129
S11,1,16,u,RplSM,97715.3234765158
S11,1,17,u,RplSM,105113.108075529
S11,1,18,u,RplSM,100659.217513271
S11,2,1,u,RplSM,84670.0049156745
S11,2,2,u,RplSM,102715.826090835
S11,2,3,u,RplSM,78839.7941154899
S11,2,4,u,RplSM,79179.0476748235
S11,2,5,u,RplSM,97113.9295382797
S11,2,6,u,RplSM,84556.1631820862
S11,2,7,u,RplSM,25825.0009084953
S11,2,8,u,RplSM,24388.2634204257
S11,2,9,u,RplSM,53270.4350032442
S11,2,10,u,RplSM,50348.7656481077
S11,2,11,u,RplSM,33344.218325819
S11,2,12,u,RplSM,32214.9345902798
S11,2,13,u,RplSM,33867.0137095633
S11,2,14,u,RplSM,32558.9762212322
S11,2,15,u,RplSM,101891.986040576
S11,2,16,u,RplSM,96101.1184032284
S11,2,17,u,RplSM,101747.936461617
S11,2,18,u,RplSM,96099.7328172862
S11,3,1,u,RplSM,90533.4577729198
S11,3,2,u,RplSM,104167.820092831
S11,3,3,u,RplSM,86370.7118155802
S11,3,4,u,RplSM,86857.2332270734
S11,3,5,u,RplSM,100228.510466375
S11,3,6,u,RplSM,90378.9628482916
S11,3,7,u,RplSM,32314.0867875542
S11,3,8,u,RplSM,31268.4152483186
S11,3,9,u,RplSM,52887.1983171442
S11,3,10,u,RplSM,50459.2281132965
S11,3,11,u,RplSM,32579.4478756958
S11,3,12,u,RplSM,31531.9159424292
S11,3,13,u,RplSM,30383.2009949888
S11,3,14,u,RplSM,29820.1093561439
S11,3,15,u,RplSM,90450.0895056989
S11,3,16,u,RplSM,86154.1244331391
S11,3,17,u,RplSM,83845.0323332285
S11,3,18,u,RplSM,78569.7731723219
S11,4,1,u,RplSM,90684.803113359
S11,4,2,u,RplSM,105310.053072012
S11,4,3,u,RplSM,86642.5518842632
S11,4,4,u,RplSM,87079.7683547271
S11,4,5,u,RplSM,101102.639401839
S11,4,6,u,RplSM,90494.5981279051
S11,4,7,u,RplSM,31794.0570920654
S11,4,8,u,RplSM,30692.6688822665
S11,4,9,u,RplSM,52904.1100898032
S11,4,10,u,RplSM,50145.7640802621
S11,4,11,u,RplSM,32208.8395639114
S11,4,12,u,RplSM,31175.9056717185
S11,4,13,u,RplSM,30957.3648208193
S11,4,14,u,RplSM,30352.7995928335
S11,4,15,u,RplSM,91533.8053881285
S11,4,16,u,RplSM,86750.5296032841
S11,4,17,u,RplSM,90044.364884274
S11,4,18,u,RplSM,85570.1790830495
S11,5,1,u,RplSM,87264.3689265226
S11,5,2,u,RplSM,101001.839862851
S11,5,3,u,RplSM,83063.9131119014
S11,5,4,u,RplSM,83399.7202208237
S11,5,5,u,RplSM,96703.7572304652
S11,5,6,u,RplSM,86841.8405322443
S11,5,7,u,RplSM,31990.4322441202
S11,5,8,u,RplSM,29896.0321043465
S11,5,9,u,RplSM,50214.6272492124
S11,5,10,u,RplSM,47969.0751855569
S11,5,11,u,RplSM,30543.8444403755
S11,5,12,u,RplSM,29665.9039807905
S11,5,13,u,RplSM,29969.3812534309
S11,5,14,u,RplSM,29312.4236618754
S11,5,15,u,RplSM,88966.8006981954
S11,5,16,u,RplSM,84844.3348260015
S11,5,17,u,RplSM,87284.1283322318
S11,5,18,u,RplSM,82701.5299809618
S11,1,1,domin,RplIN,73061.4510145318
S11,1,2,domin,RplIN,88667.0338625623
S11,1,3,domin,RplIN,71702.1856082066
S11,1,4,domin,RplIN,72200.6242992638
S11,1,5,domin,RplIN,87392.289163786
S11,1,6,domin,RplIN,73148.0630220857
S11,1,7,domin,RplIN,12328.1246440548
S11,1,8,domin,RplIN,12030.0363319803
S11,1,9,domin,RplIN,27699.7604496825
S11,1,10,domin,RplIN,27053.6686277036
S11,1,11,domin,RplIN,11809.9538747289
S11,1,12,domin,RplIN,11657.0932830818
S11,1,13,domin,RplIN,15881.2578742561
S11,1,14,domin,RplIN,15796.8761410602
S11,1,15,domin,RplIN,70081.4585913825
S11,1,16,domin,RplIN,69777.8641106727
S11,1,17,domin,RplIN,69354.2643695603
S11,1,18,domin,RplIN,68876.8168642598
S11,2,1,domin,RplIN,74250.7782428718
S11,2,2,domin,RplIN,90697.7033270592
S11,2,3,domin,RplIN,72898.8402670302
S11,2,4,domin,RplIN,73289.0038224838
S11,2,5,domin,RplIN,89125.9786705545
S11,2,6,domin,RplIN,74336.0808837606
S11,2,7,domin,RplIN,12123.4218125809
S11,2,8,domin,RplIN,11680.5332027699
S11,2,9,domin,RplIN,27819.7919262998
S11,2,10,domin,RplIN,27128.2805235654
S11,2,11,domin,RplIN,12095.8740702131
S11,2,12,domin,RplIN,11922.5535895804
S11,2,13,domin,RplIN,15938.8135309105
S11,2,14,domin,RplIN,15865.5385158238
S11,2,15,domin,RplIN,73494.8006943317
S11,2,16,domin,RplIN,72858.7852849983
S11,2,17,domin,RplIN,67784.2496362077
S11,2,18,domin,RplIN,67110.7535828178
S11,1,1,u,RplIN,61668.6312860658
S11,1,2,u,RplIN,73626.8044130468
S11,1,3,u,RplIN,57944.8529239255
S11,1,4,u,RplIN,58344.8239663427
S11,1,5,u,RplIN,69783.4658599205
S11,1,6,u,RplIN,61629.5579953866
S11,1,7,u,RplIN,22683.1609524664
S11,1,8,u,RplIN,21283.8563964959
S11,1,9,u,RplIN,36681.6178778569
S11,1,10,u,RplIN,34462.5793450605
S11,1,11,u,RplIN,21704.0479322704
S11,1,12,u,RplIN,20591.0662303419
S11,1,13,u,RplIN,21053.2517290156
S11,1,14,u,RplIN,20346.9107094168
S11,1,15,u,RplIN,61892.0274499193
S11,1,16,u,RplIN,57827.4383317378
S11,1,17,u,RplIN,61608.2780065998
S11,1,18,u,RplIN,58178.0851542066
S11,2,1,u,RplIN,89463.1078638054
S11,2,2,u,RplIN,103456.091088906
S11,2,3,u,RplIN,85187.1173475109
S11,2,4,u,RplIN,85577.2447416632
S11,2,5,u,RplIN,98968.1601820745
S11,2,6,u,RplIN,89385.1526583891
S11,2,7,u,RplIN,32015.2912182971
S11,2,8,u,RplIN,29965.5345199092
S11,2,9,u,RplIN,51242.6512950875
S11,2,10,u,RplIN,48762.4112701482
S11,2,11,u,RplIN,31715.6021640704
S11,2,12,u,RplIN,30370.3269794272
S11,2,13,u,RplIN,30009.2055337699
S11,2,14,u,RplIN,29224.6080000519
S11,2,15,u,RplIN,89932.6878181661
S11,2,16,u,RplIN,84191.2949860607
S11,2,17,u,RplIN,86439.1529420799
S11,2,18,u,RplIN,80288.6809935814
S12,1,1,domin,BR,151647.987483155
S12,1,2,domin,BR,184751.430647486
S12,1,3,domin,BR,150880.858015805
S12,1,4,domin,BR,150879.637809525
S12,1,5,domin,BR,183942.023404455
S12,1,6,domin,BR,151674.472500094
S12,1,7,domin,BR,28650.7979223349
S12,1,8,domin,BR,28149.1455107964
S12,1,9,domin,BR,67751.4969258615
S12,1,10,domin,BR,67644.4774020937
S12,1,11,domin,BR,32602.0476541271
S12,1,12,domin,BR,32320.1637062934
S12,1,13,domin,BR,42041.7383921661
S12,1,14,domin,BR,40627.0197386835
S12,1,15,domin,BR,187023.025833039
S12,1,16,domin,BR,185762.994421072
S12,1,17,domin,BR,164463.264397763
S12,1,18,domin,BR,164500.019131028
S12,2,1,domin,BR,143885.807987946
S12,2,2,domin,BR,176768.877192934
S12,2,3,domin,BR,142174.735386826
S12,2,4,domin,BR,142366.277793111
S12,2,5,domin,BR,175458.59858418
S12,2,6,domin,BR,144029.294018289
S12,2,7,domin,BR,28659.634330219
S12,2,8,domin,BR,28052.20200469
S12,2,9,domin,BR,59809.0237593456
S12,2,10,domin,BR,59630.5036548249
S12,2,11,domin,BR,28906.2507320598
S12,2,12,domin,BR,28265.7219644113
S12,2,13,domin,BR,38742.8814805677
S12,2,14,domin,BR,38000.0076695559
S12,2,15,domin,BR,168858.43884843
S12,2,16,domin,BR,166499.670144707
S12,2,17,domin,BR,155875.925308883
S12,2,18,domin,BR,155953.101306638
S12,3,1,domin,BR,144552.129619531
S12,3,2,domin,BR,168764.302692164
S12,3,3,domin,BR,141250.426960354
S12,3,4,domin,BR,141526.018758546
S12,3,5,domin,BR,165804.777726618
S12,3,6,domin,BR,144429.042153395
S12,3,7,domin,BR,26556.355926275
S12,3,8,domin,BR,25810.0676893491
S12,3,9,domin,BR,56070.2699314418
S12,3,10,domin,BR,54943.5006942822
S12,3,11,domin,BR,26509.0125896007
S12,3,12,domin,BR,25739.1700407964
S12,3,13,domin,BR,35888.1201638288
S12,3,14,domin,BR,34774.4406844472
S12,3,15,domin,BR,156080.824938559
S12,3,16,domin,BR,153234.816656715
S12,3,17,domin,BR,132879.577531489
S12,3,18,domin,BR,132890.390309013
S12,4,1,domin,BR,103340.316237077
S12,4,2,domin,BR,122718.046758396
S12,4,3,domin,BR,100797.669013619
S12,4,4,domin,BR,100980.367725351
S12,4,5,domin,BR,120259.916334446
S12,4,6,domin,BR,103399.659805115
S12,4,7,domin,BR,17767.0674081006
S12,4,8,domin,BR,17335.4786293857
S12,4,9,domin,BR,39988.4754300158
S12,4,10,domin,BR,38862.9130749375
S12,4,11,domin,BR,18535.3394536805
S12,4,12,domin,BR,17947.2815905521
S12,4,13,domin,BR,25211.806063719
S12,4,14,domin,BR,24247.5730222589
S12,4,15,domin,BR,113006.980934834
S12,4,16,domin,BR,110862.122769335
S12,4,17,domin,BR,95848.6017896867
S12,4,18,domin,BR,95558.4617332302
S12,5,1,domin,BR,110054.549665022
S12,5,2,domin,BR,129924.53058969
S12,5,3,domin,BR,107544.607258174
S12,5,4,domin,BR,107753.088790556
S12,5,5,domin,BR,127781.964243063
S12,5,6,domin,BR,110146.06466307
S12,5,7,domin,BR,19302.4100666484
S12,5,8,domin,BR,19038.18510655
S12,5,9,domin,BR,42969.1720727205
S12,5,10,domin,BR,42319.5990624662
S12,5,11,domin,BR,20606.0860976209
S12,5,12,domin,BR,20021.0388257313
S12,5,13,domin,BR,28049.1638194936
S12,5,14,domin,BR,26896.3168789897
S12,5,15,domin,BR,120186.333020494
S12,5,16,domin,BR,119139.98987305
S12,5,17,domin,BR,102739.911675815
S12,5,18,domin,BR,102752.187761568
S12,6,1,domin,BR,64697.5158560971
S12,6,2,domin,BR,77653.0054191047
S12,6,3,domin,BR,62608.428636676
S12,6,4,domin,BR,62823.7813543736
S12,6,5,domin,BR,75714.8939509591
S12,6,6,domin,BR,64701.017605945
S12,6,7,domin,BR,10002.2763739408
S12,6,8,domin,BR,9657.19438809741
S12,6,9,domin,BR,24458.0940698623
S12,6,10,domin,BR,23632.8575012516
S12,6,11,domin,BR,10186.1803066441
S12,6,12,domin,BR,9849.48919177635
S12,6,13,domin,BR,14544.4897801435
S12,6,14,domin,BR,13968.774605347
S12,6,15,domin,BR,69765.7295739238
S12,6,16,domin,BR,68584.3782740361
S12,6,17,domin,BR,58622.1861728104
S12,6,18,domin,BR,58660.8880316308
S12,7,1,domin,BR,65691.3964321534
S12,7,2,domin,BR,83625.4496118553
S12,7,3,domin,BR,64396.4035187713
S12,7,4,domin,BR,64616.9734401871
S12,7,5,domin,BR,82517.132380981
S12,7,6,domin,BR,65751.7162434792
S12,7,7,domin,BR,11979.500098889
S12,7,8,domin,BR,11673.8198168414
S12,7,9,domin,BR,26529.2706264922
S12,7,10,domin,BR,26267.6621962479
S12,7,11,domin,BR,11931.8015351187
S12,7,12,domin,BR,11459.6393867588
S12,7,13,domin,BR,16928.8358569199
S12,7,14,domin,BR,16217.9968645892
S12,7,15,domin,BR,77417.8344823027
S12,7,16,domin,BR,76439.4615362914
S12,7,17,domin,BR,66578.1335305697
S12,7,18,domin,BR,66637.7383294172
S12,8,1,domin,BR,58010.376799714
S12,8,2,domin,BR,67911.3275279377
S12,8,3,domin,BR,54140.1813475542
S12,8,4,domin,BR,54458.1404719133
S12,8,5,domin,BR,64521.1777096238
S12,8,6,domin,BR,57998.721459952
S12,8,7,domin,BR,9750.38648477689
S12,8,8,domin,BR,8833.53062909021
S12,8,9,domin,BR,21616.9446236959
S12,8,10,domin,BR,20122.7267659059
S12,8,11,domin,BR,9034.24259013921
S12,8,12,domin,BR,8500.64752974221
S12,8,13,domin,BR,13182.5611176962
S12,8,14,domin,BR,12375.6615559126
S12,8,15,domin,BR,63439.8064691547
S12,8,16,domin,BR,62264.3007389719
S12,8,17,domin,BR,56011.2030754954
S12,8,18,domin,BR,56009.4652195759
S12,9,1,domin,BR,37467.1529523514
S12,9,2,domin,BR,51272.36646627
S12,9,3,domin,BR,35280.1340774609
S12,9,4,domin,BR,35462.0213192189
S12,9,5,domin,BR,49185.8992643699
S12,9,6,domin,BR,37456.4600286624
S12,9,7,domin,BR,6880.13202844947
S12,9,8,domin,BR,6294.55072112559
S12,9,9,domin,BR,15492.6032132234
S12,9,10,domin,BR,14671.6426892886
S12,9,11,domin,BR,5978.66735715421
S12,9,12,domin,BR,5569.87632795193
S12,9,13,domin,BR,8734.73996358215
S12,9,14,domin,BR,8173.51847404291
S12,9,15,domin,BR,46095.2558335031
S12,9,16,domin,BR,45044.6575769738
S12,9,17,domin,BR,37117.60834677
S12,9,18,domin,BR,37141.7451061658
S12,1,1,u,BR,195046.15466292
S12,1,2,u,BR,220085.279046415
S12,1,3,u,BR,194370.913799883
S12,1,4,u,BR,194370.517033157
S12,1,5,u,BR,219450.400229462
S12,1,6,u,BR,195050.129934123
S12,1,7,u,BR,62921.9057628843
S12,1,8,u,BR,62467.0520261528
S12,1,9,u,BR,125648.139870618
S12,1,10,u,BR,125746.558064532
S12,1,11,u,BR,81816.1736673977
S12,1,12,u,BR,81992.8457017068
S12,1,13,u,BR,79210.4687046496
S12,1,14,u,BR,79183.3241258844
S12,1,15,u,BR,223008.946732111
S12,1,16,u,BR,223120.71772869
S12,1,17,u,BR,209345.514110265
S12,1,18,u,BR,209151.080444375
S12,2,1,u,BR,179576.735516428
S12,2,2,u,BR,209834.199510884
S12,2,3,u,BR,179810.409479932
S12,2,4,u,BR,179812.720780135
S12,2,5,u,BR,210061.027635849
S12,2,6,u,BR,179556.239337614
S12,2,7,u,BR,72175.368556663
S12,2,8,u,BR,72323.8921845664
S12,2,9,u,BR,113722.623991591
S12,2,10,u,BR,113892.465476943
S12,2,11,u,BR,72767.713112166
S12,2,12,u,BR,72902.8879283521
S12,2,13,u,BR,72096.1492012876
S12,2,14,u,BR,72148.0001911693
S12,2,15,u,BR,202975.981460002
S12,2,16,u,BR,203043.808715844
S12,2,17,u,BR,193491.836634603
S12,2,18,u,BR,193648.534206432
S12,3,1,u,BR,173107.022141328
S12,3,2,u,BR,194777.233845669
S12,3,3,u,BR,173270.884617111
S12,3,4,u,BR,173541.576894781
S12,3,5,u,BR,194911.446523879
S12,3,6,u,BR,173403.683784689
S12,3,7,u,BR,64760.6112088284
S12,3,8,u,BR,64867.1421711988
S12,3,9,u,BR,101328.086987802
S12,3,10,u,BR,101518.483896884
S12,3,11,u,BR,64826.0076544537
S12,3,12,u,BR,64898.0036925781
S12,3,13,u,BR,64794.0792348247
S12,3,14,u,BR,64868.1190521274
S12,3,15,u,BR,182404.105224052
S12,3,16,u,BR,182519.301843907
S12,3,17,u,BR,166925.781078492
S12,3,18,u,BR,166888.906914723
S12,4,1,u,BR,126376.989741994
S12,4,2,u,BR,145575.39417149
S12,4,3,u,BR,126562.221891437
S12,4,4,u,BR,126683.192033139
S12,4,5,u,BR,145787.100600258
S12,4,6,u,BR,126496.091528258
S12,4,7,u,BR,47694.798751939
S12,4,8,u,BR,47773.1437447492
S12,4,9,u,BR,75592.7922427126
S12,4,10,u,BR,75724.5531993979
S12,4,11,u,BR,48674.7716811107
S12,4,12,u,BR,48744.3160741945
S12,4,13,u,BR,48594.5904717025
S12,4,14,u,BR,48603.4701423387
S12,4,15,u,BR,141215.617895623
S12,4,16,u,BR,141282.18337892
S12,4,17,u,BR,124858.865997041
S12,4,18,u,BR,124788.281423124
S12,5,1,u,BR,134238.206565654
S12,5,2,u,BR,154120.195524563
S12,5,3,u,BR,134308.293254678
S12,5,4,u,BR,134438.554103993
S12,5,5,u,BR,154224.560788994
S12,5,6,u,BR,134346.359573128
S12,5,7,u,BR,50518.5156622866
S12,5,8,u,BR,50540.3532679242
S12,5,9,u,BR,81164.3429884012
S12,5,10,u,BR,81241.7847239497
S12,5,11,u,BR,51785.1012216967
S12,5,12,u,BR,51841.8239203263
S12,5,13,u,BR,50988.127186412
S12,5,14,u,BR,51035.4769127893
S12,5,15,u,BR,143623.48115208
S12,5,16,u,BR,143640.259263485
S12,5,17,u,BR,131950.791795842
S12,5,18,u,BR,131813.346649783
S12,6,1,u,BR,64836.9577816051
S12,6,2,u,BR,77365.1103130043
S12,6,3,u,BR,64893.091593481
S12,6,4,u,BR,65026.0838458599
S12,6,5,u,BR,77451.9154708227
S12,6,6,u,BR,64938.4032417823
S12,6,7,u,BR,23242.6717797421
S12,6,8,u,BR,23285.9994095745
S12,6,9,u,BR,38309.6494098076
S12,6,10,u,BR,38377.9572878887
S12,6,11,u,BR,23645.6276863677
S12,6,12,u,BR,23678.1814830888
S12,6,13,u,BR,23747.6868217591
S12,6,14,u,BR,23778.1712420482
S12,6,15,u,BR,70603.3509125193
S12,6,16,u,BR,70644.0869708406
S12,6,17,u,BR,63412.2260906392
S12,6,18,u,BR,63458.0235670773
S12,7,1,u,BR,61576.1910969
S12,7,2,u,BR,73721.0357948896
S12,7,3,u,BR,61635.0511167644
S12,7,4,u,BR,61817.5155612679
S12,7,5,u,BR,73751.8085573583
S12,7,6,u,BR,61749.701060406
S12,7,7,u,BR,19705.8336482803
S12,7,8,u,BR,19625.23335241
S12,7,9,u,BR,38616.3014050966
S12,7,10,u,BR,38669.119715609
S12,7,11,u,BR,23786.4830100505
S12,7,12,u,BR,23812.1560146163
S12,7,13,u,BR,24240.5389516088
S12,7,14,u,BR,24283.7190265253
S12,7,15,u,BR,71300.3997306543
S12,7,16,u,BR,71383.7570280604
S12,7,17,u,BR,64348.9734334857
S12,7,18,u,BR,64428.251029564
S12,8,1,u,BR,44785.8868134552
S12,8,2,u,BR,51572.0495907807
S12,8,3,u,BR,44912.5664328228
S12,8,4,u,BR,45122.5560739703
S12,8,5,u,BR,51663.3155127416
S12,8,6,u,BR,45009.7944254455
S12,8,7,u,BR,13375.9465952952
S12,8,8,u,BR,13390.4164245714
S12,8,9,u,BR,26549.4323486448
S12,8,10,u,BR,26636.6138406366
S12,8,11,u,BR,16374.9345916925
S12,8,12,u,BR,16395.42000287
S12,8,13,u,BR,16352.1672578333
S12,8,14,u,BR,16375.9718629944
S12,8,15,u,BR,51729.8457125335
S12,8,16,u,BR,51830.1527125079
S12,8,17,u,BR,48087.9324748771
S12,8,18,u,BR,48161.6078015558
S12,9,1,u,BR,34827.8244524762
S12,9,2,u,BR,42403.4556410114
S12,9,3,u,BR,34941.1773689798
S12,9,4,u,BR,35091.9488228841
S12,9,5,u,BR,42499.4491782681
S12,9,6,u,BR,34997.5976046397
S12,9,7,u,BR,12313.0088637943
S12,9,8,u,BR,12329.8438884572
S12,9,9,u,BR,20605.9463163738
S12,9,10,u,BR,20661.1016723914
S12,9,11,u,BR,12385.566715132
S12,9,12,u,BR,12417.8590237851
S12,9,13,u,BR,12346.0812379144
S12,9,14,u,BR,12374.1631665313
S12,9,15,u,BR,40492.1672577351
S12,9,16,u,BR,40542.453769675
S12,9,17,u,BR,35871.1918913321
S12,9,18,u,BR,35918.1894273616
S12,1,1,domin,RplSM,36241.0156311313
S12,1,2,domin,RplSM,48289.0063444117
S12,1,3,domin,RplSM,36296.1509484596
S12,1,4,domin,RplSM,36531.6068633705
S12,1,5,domin,RplSM,48380.2197998034
S12,1,6,domin,RplSM,36476.5289999376
S12,1,7,domin,RplSM,5581.64695629935
S12,1,8,domin,RplSM,5597.57394754372
S12,1,9,domin,RplSM,14470.9946922427
S12,1,10,domin,RplSM,14469.9750098729
S12,1,11,domin,RplSM,5464.09528045571
S12,1,12,domin,RplSM,5467.69405778655
S12,1,13,domin,RplSM,7686.64624473381
S12,1,14,domin,RplSM,7686.6266978543
S12,1,15,domin,RplSM,43479.8687586112
S12,1,16,domin,RplSM,43472.7009946874
S12,1,17,domin,RplSM,32698.4693053149
S12,1,18,domin,RplSM,32611.3310852682
S12,2,1,domin,RplSM,34730.972422651
S12,2,2,domin,RplSM,64185.2862532742
S12,2,3,domin,RplSM,34779.4453004429
S12,2,4,domin,RplSM,35040.7842713128
S12,2,5,domin,RplSM,64331.8561026286
S12,2,6,domin,RplSM,34923.982590125
S12,2,7,domin,RplSM,14299.359003618
S12,2,8,domin,RplSM,14350.8047401203
S12,2,9,domin,RplSM,31549.0083379003
S12,2,10,domin,RplSM,31572.0287557534
S12,2,11,domin,RplSM,14100.9675516634
S12,2,12,domin,RplSM,14122.8335520365
S12,2,13,domin,RplSM,18101.3687777024
S12,2,14,domin,RplSM,18160.8497923732
S12,2,15,domin,RplSM,85488.7457943133
S12,2,16,domin,RplSM,85651.7422510392
S12,2,17,domin,RplSM,71337.8026707473
S12,2,18,domin,RplSM,71401.9199319292
S12,3,1,domin,RplSM,74320.8073863838
S12,3,2,domin,RplSM,92069.6333251902
S12,3,3,domin,RplSM,74217.9910104514
S12,3,4,domin,RplSM,74459.7306903774
S12,3,5,domin,RplSM,92100.3349586533
S12,3,6,domin,RplSM,74485.2579617894
S12,3,7,domin,RplSM,13139.2472282261
S12,3,8,domin,RplSM,13176.8274515478
S12,3,9,domin,RplSM,29227.3809046719
S12,3,10,domin,RplSM,29187.2480170493
S12,3,11,domin,RplSM,12760.041541411
S12,3,12,domin,RplSM,12740.1466215033
S12,3,13,domin,RplSM,18031.3522014203
S12,3,14,domin,RplSM,18076.5055216332
S12,3,15,domin,RplSM,84896.8449762135
S12,3,16,domin,RplSM,84931.1994425596
S12,3,17,domin,RplSM,71922.3661509726
S12,3,18,domin,RplSM,71684.9344852926
S12,4,1,domin,RplSM,26591.9557385639
S12,4,2,domin,RplSM,58441.6040522334
S12,4,3,domin,RplSM,26613.50674423
S12,4,4,domin,RplSM,26821.2254928637
S12,4,5,domin,RplSM,58510.9642613421
S12,4,6,domin,RplSM,26763.8306954185
S12,4,7,domin,RplSM,6517.55953970833
S12,4,8,domin,RplSM,6537.66831073318
S12,4,9,domin,RplSM,22131.2191589163
S12,4,10,domin,RplSM,22147.9760029664
S12,4,11,domin,RplSM,8503.65912593363
S12,4,12,domin,RplSM,8433.58959553025
